Name,URL
Common VulnerabilitiesExposures,https://www.cve.org/
leakbase la gi,https://www.google.com/search?q=leakbase+la+gi&sca_esv=8fd3cc28047e1abd&ei=CneraZ2bO_fd2roPt8WFyAQ&biw=1698&bih=883&ved=0ahUKEwidyMzJyYyTAxX3rlYBHbdiAUkQ4dUDCBE&uact=5&oq=leakbase+la+gi&gs_lp=Egxnd3Mtd2l6LXNlcnAiDmxlYWtiYXNlIGxhIGdpMggQABiABBiiBDIIEAAYgAQYogQyCBAAGIAEGKIEMgUQABjvBUjCGFAAWOsWcAV4AJABAJgBiQGgAboHqgEDMC44uAEDyAEA-AEBmAINoAKdCMICBxAAGIAEGBPCAgoQABiABBgTGMcDwgIIEAAYExgWGB7CAgsQABgTGBYYxwMYHsICBRAhGKABwgIGEAAYFhgemAMAkgcDNS44oAfIFrIHAzAuOLgHgQjCBwcwLjMuOC4yyAc-gAgA&sclient=gws-wiz-serp
thuật toán aes,https://www.google.com/search?q=thu%E1%BA%ADt+to%C3%A1n+aes&sca_esv=fdce72ec2cff0cb3&ei=Z5KzabKPIO7j2roP7c2G6Qk&biw=1910&bih=993&ved=0ahUKEwjy3tDlhJyTAxXusVYBHe2mIZ0Q4dUDCBE&uact=5&oq=thu%E1%BA%ADt+to%C3%A1n+aes&gs_lp=Egxnd3Mtd2l6LXNlcnAiEXRodeG6rXQgdG_DoW4gYWVzMg0QLhiABBjRAxjHARgNMgYQABgNGB4yBhAAGA0YHjIGEAAYDRgeMgYQABgNGB4yBhAAGA0YHjIGEAAYDRgeMgYQABgNGB4yBhAAGA0YHjIGEAAYDRgeMhwQLhiABBjRAxjHARgNGJcFGNwEGN4EGOAE2AEBSNspUABY2CRwAXgBkAECmAGvDaABohOqAQswLjMuMC4xLjgtMbgBA8gBAPgBAZgCAqAC3gLCAggQABgIGA0YHpgDAIgGAboGBggBEAEYFJIHBTEuMy0xoAe7I7IHAzMtMbgHzgLCBwMzLTLIBxSACAA&sclient=gws-wiz-serp
DDS (Data Distribution Service) là gì,https://www.google.com/search?q=DDS+%28Data+Distribution+Service%29+l%C3%A0+g%C3%AC&sca_esv=7db8a341a0b7f2aa&ei=fT9madORGaT-1e8P3M6p8QM&ved=0ahUKEwiTxJ3yxoiSAxUkf_UHHVxnKj4Q4dUDCBE&uact=5&oq=DDS+%28Data+Distribution+Service%29+l%C3%A0+g%C3%AC&gs_lp=Egxnd3Mtd2l6LXNlcnAiJ0REUyAoRGF0YSBEaXN0cmlidXRpb24gU2VydmljZSkgbMOgIGfDrDIFECEYnwVIkc0BUI3CAVj8ywFwAngBkAEAmAG5AaAB-AiqAQMwLji4AQPIAQD4AQGYAgmgAr0IwgIKEAAYsAMY1gQYR8ICBhAAGBYYHsICBRAhGKABmAMAiAYBkAYIkgcDMi43oAfSILIHAzAuN7gHpQjCBwcwLjIuNC4zyAcugAgA&sclient=gws-wiz-serp
ddos là gì,https://www.google.com/search?q=ddos+l%C3%A0+g%C3%AC&sca_esv=1fc1e48f4de16e2a&udm=50&fbs=ADc_l-ZXQWBHI_L0epjkf31fijnbXSPRt3UPEhp-KmUrvgDudp8REbOZqjulWRZWTin-MPxmSYIpl5hBM_NSyanG-d_4p5JOMa9oArjHtjvACcX0n1EohVvILzDFIpKXn3EppCMWw2ROjOjcdNPyPDWxk1WOr9GDTajNkQBrBv81GGlWXpycAKNNoYR3pQrFttctVuEMl2dy1SR0gUMmXaoKqSeFxC3UuJurpxCaSsI5oFri-dpoJVqpoi5bGCWE8ACEMQQqfYnE&aep=1&ntc=1&sa=X&ved=2ahUKEwj15ra1v5KTAxXts1YBHc0DHDAQ2J8OegQIExAE&biw=1910&bih=993&mstk=AUtExfDfHRp9cI434s4PG4qaKaQfNbs2YW576icfJk9KHwVHlQk8wcpFB5Y9LQlwwg5CIaFrZA3jY6vqeYNo3sbgCujkywc1B0tIzJn6y2HovJ54GO2sXqqwPyAdLXOSkTpCgLwwUZgQhYQ5K98FsF0eNKwcd8PT5iQj2tk&csuir=1
md5,https://www.google.com/search?q=md5+l%C3%A0+g%C3%AC&oq=md5+l%C3%A0+g%C3%AC&gs_lcrp=EgRlZGdlKgYIABBFGDkyBggAEEUYOdIBCDUyOTRqMGoxqAIAsAIA&sourceid=chrome&ie=UTF-8
qr code là gì,https://www.google.com/search?q=qr+code+l%C3%A0+g%C3%AC&oq=qr+code+l%C3%A0+g%C3%AC&gs_lcrp=EgRlZGdlKgYIABBFGDkyBggAEEUYOdIBCTExODI0ajBqMagCALACAA&sourceid=chrome&ie=UTF-8
đường cong elliptic mật mã,https://www.google.com/search?q=%C4%91%C6%B0%E1%BB%9Dng+cong+elliptic+m%E1%BA%ADt+m%C3%A3&sca_esv=82ec823d9eac6353&biw=1910&bih=993&ei=sDe6aeds-MzV7w_X7NHgAQ&ved=0ahUKEwjnhOah26iTAxV4ZvUHHVd2FBwQ4dUDCBE&uact=5&oq=%C4%91%C6%B0%E1%BB%9Dng+cong+elliptic+m%E1%BA%ADt+m%C3%A3&gs_lp=Egxnd3Mtd2l6LXNlcnAiIcSRxrDhu51uZyBjb25nIGVsbGlwdGljIG3huq10IG3DozIGEAAYFhgeMgYQABgWGB4yBhAAGBYYHjIIEAAYgAQYogQyCBAAGIAEGKIEMgUQABjvBUiiMVBsWOYvcAh4AZABAJgB-gGgAYkOqgEFNC42LjO4AQPIAQD4AQGYAhSgAvENwgIKEAAYsAMY1gQYR8ICFxAuGLADGLgGGNgCGMgDGNoGGNwG2AEBwgIFECEYoAHCAggQABgIGA0YHpgDAIgGAZAGCroGBAgBGBmSBwY4LjEwLjKgB981sgcGMC4xMC4yuAerDcIHCDAuMS4xNS40yAeBAYAIAA&sclient=gws-wiz-serp
ransomware là gì,https://www.google.com/search?q=ransomware+l%C3%A0+g%C3%AC&sca_esv=1fc1e48f4de16e2a&udm=50&fbs=ADc_l-ZXQWBHI_L0epjkf31fijnbXSPRt3UPEhp-KmUrvgDudp8REbOZqjulWRZWTin-MPxmSYIpl5hBM_NSyanG-d_4p5JOMa9oArjHtjvACcX0n1EohVvILzDFIpKXn3EppCMWw2ROjOjcdNPyPDWxk1WOr9GDTajNkQBrBv81GGlWXpycAKNNoYR3pQrFttctVuEMl2dy1SR0gUMmXaoKqSeFxC3UuJurpxCaSsI5oFri-dpoJVqpoi5bGCWE8ACEMQQqfYnE&aep=1&ntc=1&sa=X&ved=2ahUKEwiNuLfYv5KTAxUG0DQHHUZ6JlUQ2J8OegQIDhAE&biw=1910&bih=993&dpr=1&mstk=AUtExfDblFbkDVVFKyeXK6b3XHPizVIyKT4jhgDxiVJRTv3ZUid0Xlrsk03GnvZ0Q856jZ83A2MIep2ae4lZbF1rHl6SB8OVLOywsee4kHd0cfP7G5JpEVQMp8BMpwfIMD1wUP_LUEHAJywdKSZfC8wR_s4eP7GoLO5jnww&csuir=1
data hiding,https://www.google.com/search?q=data+hiding&oq=data+hiding&gs_lcrp=EgRlZGdlKgYIABBFGDkyBggAEEUYOdIBCDM2OTNqMGoxqAIAsAIA&sourceid=chrome&ie=UTF-8&sei=2Dqmafr4AvblosUP44KpYA
bcrypt là gì,https://www.google.com/search?q=bcrypt+l%C3%A0+g%C3%AC&sca_esv=cd962c5e58ff07e4&ei=BlW7ac2oFaaevr0Pmq3XqAE&biw=1910&bih=993&ved=0ahUKEwjNw4Cx66qTAxUmj68BHZrWFRUQ4dUDCBE&uact=5&oq=bcrypt+l%C3%A0+g%C3%AC&gs_lp=Egxnd3Mtd2l6LXNlcnAiDmJjcnlwdCBsw6AgZ8OsMgUQABiABDIGEAAYFhgeMgUQABjvBTIFEAAY7wUyBRAAGO8FMgUQABjvBUjbFFDaAVi_E3ADeAGQAQCYAW-gAfcGqgEDNS40uAEDyAEA-AEBmAILoAL8BsICChAAGLADGNYEGEfCAg0QABiABBiwAxhDGIoFwgIXEC4YsAMYuAYY2AIYyAMY2gYY3AbYAQHCAgoQABiABBhDGIoFwgIHEAAYgAQYE8ICCBAAGBMYFhgewgIKEAAYExgWGAoYHsICCBAAGIAEGKIEmAMAiAYBkAYLugYECAEYGZIHAzQuN6AHyySyBwMxLje4B9wGwgcFMi03LjTIB1GACAA&sclient=gws-wiz-serp
sql injection la gi,https://www.google.com/search?q=sql+injection+la+gi&oq=sql+injection+la+gi&gs_lcrp=EgRlZGdlKgYIABBFGDkyBggAEEUYOdIBCDU4NzVqMGoxqAIAsAIA&sourceid=chrome&ie=UTF-8&sei=SSbCaZmSAY3g2roP54ORoAs
OWASP,https://owasp.org/www-project-top-ten/
bitmap index,https://www.google.com/search?q=bitmap+index+l%C3%A0+g%C3%AC&sca_esv=2e03be167f5676eb&biw=1910&bih=993&ei=ERfaabGEDrDa2roP6bOy2AI&oq=bitmap+index+&gs_lp=Egxnd3Mtd2l6LXNlcnAiDWJpdG1hcCBpbmRleCAqAggBMgUQABiABDIFEAAYgAQyBhAAGBYYHjIGEAAYFhgeMgYQABgWGB4yBhAAGBYYHjIGEAAYFhgeMgYQABgWGB4yBhAAGBYYHjIGEAAYFhgeSKUNUABYAHAAeAGQAQCYAYEBoAHiAaoBAzEuMbgBA8gBAPgBAZgCAqAC9QGYAwDiAwUSATEgQJIHAzAuMqAH7AmyBwMwLjK4B_UBwgcFMi0xLjHIBw6ACAE&sclient=gws-wiz-serp
siem là gì,https://www.google.com/search?q=siem+l%C3%A0+g%C3%AC&sca_esv=82ec823d9eac6353&biw=1910&bih=993&ei=6je6afrkNtSF7NYPyarD0QE&ved=0ahUKEwj6gfC926iTAxXUAtsEHUnVMBoQ4dUDCBE&uact=5&oq=siem+l%C3%A0+g%C3%AC&gs_lp=Egxnd3Mtd2l6LXNlcnAiDHNpZW0gbMOgIGfDrDIFEAAYgAQyBhAAGAcYHjIGEAAYBxgeMgYQABgHGB4yBhAAGAcYHjIGEAAYBxgeMgYQABgHGB4yBhAAGAcYHjIGEAAYBRgeMgYQABgFGB5Imw5Q7wxY7wxwAXgBkAEAmAFWoAFWqgEBMbgBA8gBAPgBAZgCAqACc8ICChAAGLADGNYEGEfCAhcQLhiwAxi4BhjYAhjIAxjaBhjcBtgBAZgDAIgGAZAGDLoGBAgBGBmSBwEyoAe-BbIHATG4B2HCBwMzLTLIBxeACAA&sclient=gws-wiz-serp
ids là gì,https://www.google.com/search?q=ids+l%C3%A0+g%C3%AC&sca_esv=82ec823d9eac6353&biw=1910&bih=993&ei=Qje6ae-OHe6Cvr0P392PiQE&ved=0ahUKEwjvt8jt2qiTAxVuga8BHd_uIxEQ4dUDCBE&uact=5&oq=ids+l%C3%A0+g%C3%AC&gs_lp=Egxnd3Mtd2l6LXNlcnAiC2lkcyBsw6AgZ8OsMgUQABiABDIGEAAYFhgeMgYQABgWGB4yBhAAGBYYHjIGEAAYFhgeMgYQABgWGB4yBhAAGBYYHjIGEAAYFhgeMgYQABgWGB4yBhAAGBYYHkj9EFCcAVi8DnABeAGQAQCYAeMBoAHaCqoBBTMuNy4xuAEDyAEA-AEBmAIKoAKOCqgCFMICIBAAGIAEGLQCGNQDGOUCGOcGGLcDGIoFGOoCGIoD2AEBwgIgEC4YgAQYtAIY1AMY5QIY5wYYtwMYigUY6gIYigPYAQHCAhAQABgDGLQCGOoCGI8B2AECwgIQEC4YAxi0AhjqAhiPAdgBAsICCxAAGIAEGLEDGIMBwgILEC4YgAQYsQMYgwHCAggQABiABBixA8ICDhAuGIAEGLEDGIMBGIoFwgIKEAAYgAQYQxiKBcICEBAAGIAEGLEDGEMYgwEYigXCAg0QABiABBixAxhDGIoFwgILEC4YgAQY0QMYxwGYAxLxBcFI1ioEhgnAugYECAEYB7oGBggCEAEYCpIHBTEuOC4xoAeePrIHBTAuOC4xuAf8CcIHBTItMS45yAdjgAgA&sclient=gws-wiz-serp
log elk là gì,https://www.google.com/search?q=log+elk+l%C3%A0+g%C3%AC&sca_esv=82ec823d9eac6353&biw=1910&bih=993&ei=Jje6adfAFpiCxc8PjN64uAI&ved=0ahUKEwjX65Tg2qiTAxUYQfEDHQwvDicQ4dUDCBE&uact=5&oq=log+elk+l%C3%A0+g%C3%AC&gs_lp=Egxnd3Mtd2l6LXNlcnAiD2xvZyBlbGsgbMOgIGfDrDIHEAAYgAQYDTIFEAAY7wUyBRAAGO8FMggQABiABBiiBEjFHFCDAViyG3ACeAGQAQCYAeUCoAHmEqoBBzYuNy4yLjG4AQPIAQD4AQGYAhCgAscRqAIKwgIWEAAYgAQYQxi0AhjnBhiKBRjqAtgBAcICIBAAGIAEGLQCGNQDGOUCGOcGGLcDGIoFGOoCGIoD2AEBwgIQEAAYAxi0AhjqAhiPAdgBAcICEBAuGAMYtAIY6gIYjwHYAQHCAggQABiABBixA8ICBRAAGIAEwgILEAAYgAQYsQMYgwHCAg4QABiABBixAxiDARiKBcICCxAuGIAEGLEDGIMBwgILEC4YgAQY0QMYxwHCAgsQLhiABBjHARivAcICChAAGIAEGEMYigXCAg4QLhiABBixAxjRAxjHAcICGhAuGIAEGNEDGMcBGJcFGNwEGN4EGOAE2AECwgIQEAAYgAQYsQMYQxiDARiKBcICERAuGIAEGLEDGNEDGIMBGMcBwgINEAAYgAQYsQMYQxiKBcICCxAAGIAEGLEDGIoFwgIJEAAYgAQYChgLwgIJEAAYgAQYExgNwgILEAAYgAQYExgKGA3CAgYQABgNGB7CAggQABgKGA0YHsICBhAAGBYYHsICCBAAGBYYChgewgIIEAAYBRgNGB7CAgoQABgFGAoYDRgemAMP8QUiSUkeHhVnV7oGBAgBGAe6BgYIAhABGBSSBwgzLjEwLjIuMaAH0FiyBwgxLjEwLjIuMbgHsBHCBwUyLTguOMgHfYAIAA&sclient=gws-wiz-serp
buffer overflow,https://www.google.com/search?q=buffer+overflow+l%C3%A0+g%C3%AC&sca_esv=82ec823d9eac6353&biw=1910&bih=993&ei=zza6aZqMKvrn2roP-Ni_4Aw&oq=buffer+over&gs_lp=Egxnd3Mtd2l6LXNlcnAiC2J1ZmZlciBvdmVyKgIIATIFEAAYgAQyBRAAGIAEMgUQABiABDIGEAAYFhgeMgYQABgWGB4yBhAAGBYYHjIGEAAYFhgeMgYQABgWGB4yBhAAGBYYHjIGEAAYFhgeSKlGUJcBWMc6cAh4AZABApgBnAOgAdcnqgEKMC4zMC4xLjEuMbgBA8gBAPgBAZgCHqACtR7CAgoQABiwAxjWBBhHwgINEAAYgAQYsAMYQxiKBcICBxAAGIAEGA3CAgYQABgHGB7CAggQABiABBiiBMICBRAAGO8FwgIFECEYoAHCAgcQIRigARgKwgIJEAAYgAQYChgLwgIMEAAYgAQYsQMYChgLwgIPEC4YgAQYxwEYChgLGK8BwgIGEAAYDRgemAMAiAYBkAYDkgcKOC4xOS4xLjEuMaAHpboBsgcKMC4xOS4xLjEuMbgH4x3CBwcyLTEzLjE3yAfxAYAIAA&sclient=gws-wiz-serp
mitre att&ck là gì,https://www.google.com/search?sca_esv=82ec823d9eac6353&q=mitre+att%26ck+l%C3%A0+g%C3%AC&sa=X&ved=2ahUKEwirg7Kz2qiTAxVj8DQHHSE7Kl4Q7xYoAHoECBAQAQ&biw=1910&bih=993&dpr=1
spoofing là gì,https://www.google.com/search?q=spoofing+l%C3%A0+g%C3%AC&sca_esv=82ec823d9eac6353&biw=1910&bih=993&ei=7ja6af2qOrKm2roP1dDH0AY&ved=0ahUKEwj92d7F2qiTAxUyk1YBHVXoEWoQ4dUDCBE&uact=5&oq=spoofing+l%C3%A0+g%C3%AC&gs_lp=Egxnd3Mtd2l6LXNlcnAiEHNwb29maW5nIGzDoCBnw6wyBRAAGIAEMgYQABgWGB4yBhAAGBYYHjIGEAAYFhgeMgYQABgWGB4yBhAAGBYYHjIGEAAYFhgeMgYQABgWGB5I5xdQnQJY5hVwAXgBkAEBmAGwAaABgA6qAQQ1LjExuAEDyAEA-AEBmAIQoAK-DqgCCsICIBAAGIAEGLQCGNQDGOUCGOcGGLcDGIoFGOoCGIoD2AEBwgIQEAAYAxi0AhjqAhiPAdgBAcICEBAuGAMYtAIY6gIYjwHYAQHCAgoQABiABBhDGIoFwgIREC4YgAQYsQMY0QMYgwEYxwHCAgsQABiABBixAxiDAcICCBAAGIAEGLEDwgILEC4YgAQYsQMYgwHCAgQQABgDwgIKEC4YgAQYQxiKBcICEBAAGIAEGLEDGEMYgwEYigXCAhEQLhiABBjHARiYBRiZBRivAcICBBAAGB7CAgYQABgKGB7CAgcQABiABBgTwgIIEAAYExgWGB6YAxXxBXG-pWl096oougYECAEYB5IHBDEuMTWgB85csgcEMC4xNbgHqA7CBwgyLTIuMTMuMcgHnQGACAA&sclient=gws-wiz-serp
keylogger,https://www.google.com/search?q=keylogger++l%C3%A0+g%C3%AC&sca_esv=3236b0192813a1a3&ei=vhRzaenkCqLG0-kPkueSiQ8&ved=0ahUKEwjpu4v6g6GSAxUi4zQHHZKzJPEQ4dUDCBE&uact=5&oq=keylogger++l%C3%A0+g%C3%AC&gs_lp=Egxnd3Mtd2l6LXNlcnAiEmtleWxvZ2dlciAgbMOgIGfDrEjVD1AZWIEOcAF4AJABApgBhAOgAdAQqgEHMi42LjMuMbgBA8gBAPgBAZgCA6AC-APCAgcQABiABBgTwgIKEAAYExgWGAoYHsICCBAAGBMYFhgewgILEAAYExgWGMcDGB7CAggQABiABBjHA8ICBRAAGIAEmAMAiAYBkgcFMC4yLjGgB-oTsgcFMC4yLjG4B_gDwgcDMi0zyAcSgAgA&sclient=gws-wiz-serp
brute force là gì,https://www.google.com/search?q=brute+force+l%C3%A0+g%C3%AC&oq=brute+force+l%C3%A0+g%C3%AC&gs_lcrp=EgRlZGdlKgYIABBFGDkyBggAEEUYOdIBCDUxMTJqMGoxqAIAsAIA&sourceid=chrome&ie=UTF-8
xss,https://www.google.com/search?q=xss&oq=xss&gs_lcrp=EgRlZGdlKgYIABBFGDkyBggAEEUYOdIBCDEwODFqMGoxqAIAsAIA&sourceid=chrome&ie=UTF-8
sophos firewall là gì,https://www.google.com/search?q=sophos+firewall+l%C3%A0+g%C3%AC&sca_esv=a7d38202f4f38a7c&ei=Kam7aeioIrTf1e8Pwv27yQ8&biw=1910&bih=993&ved=0ahUKEwio4dnPu6uTAxW0b_UHHcL-LvkQ4dUDCBE&uact=5&oq=sophos+firewall+l%C3%A0+g%C3%AC&gs_lp=Egxnd3Mtd2l6LXNlcnAiF3NvcGhvcyBmaXJld2FsbCBsw6AgZ8OsMgYQABgWGB4yBRAAGO8FMggQABiABBiiBDIFEAAY7wUyBRAAGO8FSMQeUCVYsx1wAXgBkAEBmAHlAaABvweqAQUyLjUuMbgBA8gBAPgBAZgCB6ACpwXCAgoQABiwAxjWBBhHwgINEAAYgAQYsAMYQxiKBcICDhAAGLADGOQCGNYE2AEBwgIXEC4YsAMY2AIYuAYYyAMY2gYY3AbYAQHCAhcQLhiwAxi4BhjYAhjIAxjaBhjcBtgBAcICBRAAGIAEmAMAiAYBkAYRugYGCAEQARgJkgcDMi41oAeFH7IHAzEuNbgHmwXCBwUyLTQuM8gHM4AIAA&sclient=gws-wiz-serp
AGENTS.md,https://agents.md/
cloudflare,https://dash.cloudflare.com/838cb231037fa2afe11842f85ed5cfbb/home/overview
Camber(datascience)(200 CPU hours75GB200 LLM messages/month),https://app.cambercloud.com/chat
Deepnote,https://deepnote.com/workspace/HUCE-1ebd7924-50c0-4891-bb1e-224f41a639e8/home
GIẢM CHIỀU DỮ LIỆU(cực kì qtrong),https://www.google.com/search?q=gi%E1%BA%A3m+chi%E1%BB%81u+d%E1%BB%AF+li%E1%BB%87u&oq=gi%E1%BA%A3m+chi%E1%BB%81u+d%E1%BB%AF+li%E1%BB%87u&gs_lcrp=EgRlZGdlKgYIABBFGDkyBggAEEUYOdIBCDU4NjRqMGoxqAIAsAIA&sourceid=chrome&ie=UTF-8
Data Preprocessing,https://www.google.com/search?q=Data+Preprocessing&sca_esv=d7bb72517620dcfa&ei=OJu7aeDTO9L02roPpY-34QI&biw=1910&bih=993&ved=0ahUKEwjgz4iqrquTAxVSulYBHaXHLSwQ4dUDCBE&uact=5&oq=Data+Preprocessing&gs_lp=Egxnd3Mtd2l6LXNlcnAiEkRhdGEgUHJlcHJvY2Vzc2luZzIKEAAYgAQYQxiKBTIFEAAYgAQyBRAAGIAEMgYQABgWGB4yBhAAGBYYHjIGEAAYFhgeMgYQABgWGB4yBhAAGBYYHjIGEAAYFhgeMgYQABgWGB5IzQZQzwFYzwFwAHgAkAEAmAFwoAHYAaoBAzAuMrgBA8gBAPgBAZgCAqAC7AHCAgkQABiwAxgHGB7CAgcQABiwAxgemAMAiAYBkAYKkgcDMC4yoAffDrIHAzAuMrgH7AHCBwUyLTEuMcgHEIAIAA&sclient=gws-wiz-serp
id3 c45 là gì,https://www.google.com/search?q=id3+c45+l%C3%A0+g%C3%AC&sca_esv=82ec823d9eac6353&udm=50&fbs=ADc_l-ZXQWBHI_L0epjkf31fijnbXSPRt3UPEhp-KmUrvgDudp8REbOZqjulWRZWTin-MPxgqssMzZlYDdfWeNrP4BjNbYzw14qZ2xXDJOMM_HB2xGh5jJiQN778kGc26_sxJrMnIXMD5aBOt6Vb6HkYS9WQC2F9J7hcfjtOpS8xqswLmD2EoLNkRD5yP-HXSZ1IKhfnsdqaXyPABRG0YVNdNDYwYkVGBwAyMHCjXx8AkT8UOQCONerM48eqKs5KAafN1Dyxxhkm&aep=1&ntc=1&sa=X&ved=2ahUKEwiV6vj_5qiTAxWAklYBHbIEO4oQ2J8OegQIFBAE&biw=1910&bih=993&mstk=AUtExfB_PLTGiwA_YEItefWKFrIGssfRxdCMWhLRESH6JO-zM6qO4jh6JQqkObR_e1v7RymA37-e0aYpgV40mlR83d6U75iiUcliOwklES_6T6LnsTEL4vndhtJnH5dWPjdOJCaHCtkruQU-WI1dwyx5pCu2fDTY9fUjn2I&csuir=1
cây quyết định là gì,https://www.google.com/search?q=c%C3%A2y+quy%E1%BA%BFt+%C4%91%E1%BB%8Bnh+l%C3%A0+g%C3%AC&oq=c%C3%A2y+quy%E1%BA%BFt+%C4%91%E1%BB%8Bnh+l%C3%A0+g%C3%AC&gs_lcrp=EgRlZGdlKgYIABBFGDkyBggAEEUYOdIBCDYxNDVqMGoxqAIAsAIA&sourceid=chrome&ie=UTF-8&sei=7D66aYjJFa3l2roPn-e3uAQ
svm,https://www.google.com/search?q=svm+trong+datamining+l%C3%A0+g%C3%AC&sca_esv=d7bb72517620dcfa&biw=1910&bih=993&ei=Lpq7aa2uKv_12roPoL6j0QE&oq=svm+trong+datami+l%C3%A0+g%C3%AC&gs_lp=Egxnd3Mtd2l6LXNlcnAiGHN2bSB0cm9uZyBkYXRhbWkgbMOgIGfDrCoCCAEyChAhGKABGMMEGAoyChAhGKABGMMEGAoyChAhGKABGMMEGAoyChAhGKABGMMEGApI10lQ6BZYyj1wAXgBkAEAmAH9AaAB0RKqAQYwLjEwLjS4AQPIAQD4AQGYAgmgAvAJwgIKEAAYsAMY1gQYR8ICDRAAGIAEGLADGEMYigXCAgYQABgHGB7CAggQABgHGAgYHsICBhAAGA0YHsICBRAAGO8FwgIIEAAYgAQYogTCAgYQABgIGB7CAgQQIRgKwgIIECEYoAEYwwSYAwCIBgGQBgqSBwUxLjcuMaAHk1CyBwUwLjcuMbgH5gnCBwUyLTcuMsgHMoAIAA&sclient=gws-wiz-serp
naive bayes là gì,https://www.google.com/search?sca_esv=d7bb72517620dcfa&q=naive+bayes+l%C3%A0+g%C3%AC&spell=1&sa=X&ved=2ahUKEwi8oYWRrauTAxWJklYBHZLZE-0QBSgAegQIEBAB&biw=1910&bih=993&dpr=1
đường cong roc là gì,https://www.google.com/search?q=%C4%91%C6%B0%E1%BB%9Dng+cong+roc+l%C3%A0+g%C3%AC&oq=%C4%91%C6%B0%E1%BB%9Dng+cong+roc+l%C3%A0+g%C3%AC&gs_lcrp=EgRlZGdlKgYIABBFGDkyBggAEEUYOdIBCTEwNzIzajBqMagCALACAA&sourceid=chrome&ie=UTF-8&sei=ADi7aeunCuOj1e8PvdP54A4
Machine learning cơ bản với Python,https://www.youtube.com/playlist?list=PL33lvabfss1zLDVHXW_YUJxhxBFap-vm_
Tổng hợp các thuật toán Machine Learning,https://www.youtube.com/watch?v=59XV4o8hOBk
Xử Lý Ảnh,https://www.youtube.com/playlist?list=PLYxM7t7aYNasZ_V-LRgZVC5vGnXalwyjE
k means là gì,https://www.google.com/search?q=k+means+l%C3%A0+g%C3%AC&oq=k+means+l%C3%A0+g%C3%AC&gs_lcrp=EgRlZGdlKgYIABBFGDkyBggAEEUYOdIBCDQzMTBqMGoxqAIAsAIA&sourceid=chrome&ie=UTF-8
Hierarchical Clustering là gì,https://www.google.com/search?q=Hierarchical+Clustering+l%C3%A0+g%C3%AC&sca_esv=a1c87ef6032d7104&ei=2Zm7aZnGBrPl2roPpJyp8As&biw=1910&bih=993&ved=0ahUKEwjZlqSCrauTAxWzslYBHSROCr4Q4dUDCBE&uact=5&oq=Hierarchical+Clustering+l%C3%A0+g%C3%AC&gs_lp=Egxnd3Mtd2l6LXNlcnAiH0hpZXJhcmNoaWNhbCBDbHVzdGVyaW5nIGzDoCBnw6wyBRAAGIAEMgUQABjvBTIIEAAYgAQYogQyBRAAGO8FMgUQABjvBUjADFDuAViXC3ABeAGQAQCYAegBoAGlCaoBBTEuNi4xuAEDyAEA-AEB-AECmAIHoALLB6gCFMICIBAAGIAEGLQCGNQDGOUCGOcGGLcDGIoFGOoCGIoD2AEBwgIQEC4YAxi0AhjqAhiPAdgBAsICEBAAGAMYtAIY6gIYjwHYAQLCAgYQABgWGB7CAgcQABiABBgTwgIIEAAYExgWGB6YAw7xBcJol9-lemZTugYECAEYB7oGBggCEAEYCpIHBTIuMy4yoAfJKLIHBTEuMy4yuAe8B8IHBTItNC4zyAcygAgA&sclient=gws-wiz-serp
lazy learning,https://www.google.com/search?q=lazy+learning+trong+machine+learning+l%C3%A0+g%C3%AC&sca_esv=ae95eeef493796b7&ei=19K7acrjF7vb1e8P5YCQoQU&biw=1910&bih=993&oq=lazy+learning+trong+machine+learning+&gs_lp=Egxnd3Mtd2l6LXNlcnAiJWxhenkgbGVhcm5pbmcgdHJvbmcgbWFjaGluZSBsZWFybmluZyAqAggAMgUQIRigATIFECEYoAEyBRAhGKABMgUQIRifBUjlR1BuWN0_cAF4AZABApgBzgOgAfoPqgEJNS4yLjIuMS4xuAEDyAEA-AEBmAIKoAKfCsICChAAGLADGNYEGEfCAgYQABgWGB7CAgUQABjvBcICCBAAGIAEGKIEwgIHEAAYgAQYE8ICCBAAGBMYFhgemAMAiAYBkAYIkgcHNC40LjEuMaAHskayBwczLjQuMS4xuAeRCsIHBTItNy4zyAdJgAgA&sclient=gws-wiz-serp
